広告管理 ＞ アフィリエイト ＞ キャンペーン

"キャンペーングループ","ID","キャンペーン名","サイズ","設定","原稿数","マージン","ステータス","Imp","Click","CTR","CV","CVR","グロス","ネット","利益","price","CPC(グロス)","eCPM(グロス)"
"3522 インモラルーティーン【デジタル限定版】","13237","IOS_【メンズ/非エロ】インモラルーティーン【デジタル限定版】_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3523 夫のせい妻のせい","13238","IOS_【メンズ/非エロ】夫のせい妻のせい _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13241","【新】にじげんカノジョ_準一般_300*300_ADR_CRテスト","ｲﾝﾌｨｰﾄﾞ_小","",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13242","【新】にじげんカノジョ_準一般_300*300_IOS_CRテスト_fam25","ｲﾝﾌｨｰﾄﾞ_小","",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13243","【新】にじげんカノジョ_準一般_300*300_PC_CRテスト","ｲﾝﾌｨｰﾄﾞ_小","",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3520 入り浸りJKにアソコ使わせてもらう話","13244","ADR_【メンズ/非エロ】入り浸りJKにアソコ使わせてもらう話  _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13245","【新】にじげんカノジョ_準一般_300*300_PC_RT_fam25","ｲﾝﾌｨｰﾄﾞ_小","リ",13,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13246","【新】にじげんカノジョ_準一般_300*250_PC_動画スクロール_準一般枠用_fam25","ﾚｸﾀﾝｸﾞﾙ","リカテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13248","【新】にじげんカノジョ_準一般_300*250_IOS_動画スクロール_fam25","ﾚｸﾀﾝｸﾞﾙ","カテ",9,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13249","【新】にじげんカノジョ_準一般_300*250_ADR_動画スクロール_fam25","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13250","【新】にじげんカノジョ_準一般_300*250_PC_動画スクロール_準一般枠用_fam25","ﾚｸﾀﾝｸﾞﾙ","カテ",19,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3524 【女性/一般面】嘘つきな彼女","13251","IOS_【女性/一般面】嘘つきな彼女  _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3525 【少女/一般面】贄姫の婚姻 身代わり王女は帝国で最愛となる","13252","IOS_【少女/一般面】贄姫の婚姻 身代わり王女は帝国で最愛となる  _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3526 【少女/一般面】身代わり聖女は猛毒皇帝と最高のつがいを目指します！","13253","IOS_【少女/一般面】身代わり聖女は猛毒皇帝と最高のつがいを目指します！ _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3527 【少女/一般面】龍神の最愛婚 ～捨てられた姫巫女の幸福な嫁入り～","13254","IOS_【少女/一般面】龍神の最愛婚 ～捨てられた姫巫女の幸福な嫁入り～  _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13260","【新】にじげんカノジョ_準一般_300*250_ADR_動画スクロール_fam25_RT","ﾚｸﾀﾝｸﾞﾙ","リカテ",31,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13261","【新】にじげんカノジョ_準一般_300*250_PC_動画スクロール_準一般枠用_fam25_RT","ﾚｸﾀﾝｸﾞﾙ","リカテ",15,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13269","キーコレクト(準一般)_インフィード_ADR_fam_50(準一般）_LP有り","ｲﾝﾌｨｰﾄﾞ_小","",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13270","キーコレクト(準一般)_インフィード_IOS_fam_50(準一般）_LP有り","ｲﾝﾌｨｰﾄﾞ_小","",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13272","キーコレクト(準一般)_インフィード_PC_fam_100(準一般）_LP有り","ｲﾝﾌｨｰﾄﾞ_小","",7,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13278","キーコレクト(準一般))_300*250_ADR_動画スクロール_RT_fam_50(準一般）_LP有り","ﾚｸﾀﾝｸﾞﾙ","リカテ",12,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13279","キーコレクト(準一般)_300*250_IOS_動画スクロール_RT","ﾚｸﾀﾝｸﾞﾙ","リカテ",12,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13280","キーコレクト(準一般))_300*250_PC_動画スクロール_RT_fam_50(準一般）_LP有り","ﾚｸﾀﾝｸﾞﾙ","リカテ",12,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3528 【青年/一般面】ディストピア～移住先は不貞の島でした～6巻","13283","IOS_【青年/一般面】ディストピア～移住先は不貞の島でした～6巻 _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3529 生意気ギャルをサキュバスにしてお仕置きしたった件 ブロード","13288","IOS_【メンズ/非エロ(詳細)】生意気ギャルをサキュバスにしてお仕置きしたった件ブロード_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3530 ラブトラ！after story","13289","IOS_【メンズ/非エロ(詳細)】ラブトラ！after storyブロード_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13291","キーコレクト(準一般))_300*250_ADR_動画スクロール_WL_fam_50(準一般）_LP有り","ﾚｸﾀﾝｸﾞﾙ","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13292","キーコレクト(準一般)_300*250_IOS_動画スクロール_WL_fam_50(準一般）_LP有り","ﾚｸﾀﾝｸﾞﾙ","カテ",15,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13293","キーコレクト(準一般))_300*250_PC_動画スクロール_WL_fam_50(準一般）_LP有り","ﾚｸﾀﾝｸﾞﾙ","カテ",7,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13294","キーコレクト(準一般))_300*250_ADR_動画スクロール_BR_fam_100(準一般）_LP有り","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13295","キーコレクト(準一般)_300*250_IOS_動画スクロール_BR_fam_50(準一般）_LP有り","ﾚｸﾀﾝｸﾞﾙ","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13296","キーコレクト(準一般))_300*250_PC_動画スクロール_BR_fam_50(準一般）_LP有り","ﾚｸﾀﾝｸﾞﾙ","カテ",7,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3473 にじカノ&アナザー_ポータル_準一般","13297","にじカノ&アナザー_ポータル_準一般_300*250_IOS_WL_動画スクロール_PC","ﾚｸﾀﾝｸﾞﾙ","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3534 妖狐さんはコンと鳴く","13308","[SP]妖狐さんはコンと鳴く_インフィード小_iOS","ｲﾝﾌｨｰﾄﾞ_小","カテ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3534 妖狐さんはコンと鳴く","13309","[SP]妖狐さんはコンと鳴く_インフィード小_ADR","ｲﾝﾌｨｰﾄﾞ_小","カテ",7,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3534 妖狐さんはコンと鳴く","13310","[SP]妖狐さんはコンと鳴く_動画スクロール_iOS","ﾚｸﾀﾝｸﾞﾙ","カテ",9,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3534 妖狐さんはコンと鳴く","13311","[SP]妖狐さんはコンと鳴く_動画スクロール_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",10,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3535 オタク友達とのセックスは最高に気持ちいい","13312","IOS_【メンズ/非エロ】オタク友達とのセックスは最高に気持ちいい_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3536 【青年/一般面】パラダイスヘル","13313","IOS_【青年/一般面】パラダイスヘル_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3537 【青年/一般面】聖女として召喚されたのに…謎の召喚士にはずかしめられてます。【フルカラー】","13314","IOS_【青年/一般面】聖女として召喚されたのに…謎の召喚士にはずかしめられてます。【フルカラー】_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3538 【TL/一般面】ふみちゃんの楽園","13315","IOS_【TL/一般面】ふみちゃんの楽園_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3539 【青年/一般面】ゆる妻～里香さんはスキだらけ_","13316","IOS_【青年/一般面】ゆる妻～里香さんはスキだらけ_ _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13317","キーコレクト(準一般)300*250_ADR_RT_fam_43準一般)","ﾚｸﾀﾝｸﾞﾙ","リ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3540 【青年/一般(詳細)】変な家【連載版】","13322","IOS_【青年/一般(詳細)】変な家【連載版】_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13323","[準一般]Plusmate_インフィード小_iOS[TOP](fam_32)_弱","ｲﾝﾌｨｰﾄﾞ_小","",11,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13324","[準一般]Plusmate_インフィード小_And[TOP](fam_32)_弱","ｲﾝﾌｨｰﾄﾞ_小","",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3490 となりのガールフレンド","13341","[一般]となりのガールフレンド_レクタングル__エントリー_fab02_ADR_WL","ﾚｸﾀﾝｸﾞﾙ","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3490 となりのガールフレンド","13342","[一般]となりのガールフレンド_レクタングル_エントリー_fab02_iOS _WL","ﾚｸﾀﾝｸﾞﾙ","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3490 となりのガールフレンド","13354","[一般]となりのガールフレンド_レクタングル__エントリー_fab02_ADR_WL_RT","ﾚｸﾀﾝｸﾞﾙ","リカテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13357","【新】にじげんカノジョ_準一般_300*250_ADR_動画スクロール_fam25_WL","ﾚｸﾀﾝｸﾞﾙ","カテ",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13358","【新】にじげんカノジョ_準一般_300*250_IOS_動画スクロール_fam25_WL","ﾚｸﾀﾝｸﾞﾙ","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13372","[準一般]Plusmate_動画スクロール_iOS[TOP](fam_32)","ﾚｸﾀﾝｸﾞﾙ","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13373","[準一般]Plusmate_動画スクロール_And[TOP](fam_32)","ﾚｸﾀﾝｸﾞﾙ","カテ",7,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3545 ストライクゾーン","13375","IOS_【メンズ/非エロ】ストライクゾーン _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13381","[準一般]Plusmate_レクタングル_iOS[TOP](fam_32)","ﾚｸﾀﾝｸﾞﾙ","",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13382","[準一般]Plusmate_レクタングル_And[TOP](fam_32)","ﾚｸﾀﾝｸﾞﾙ","",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13385","キーコレクト(準一般)_インフィード_PC_WL_fam_50(準一般）_LP有り","ｲﾝﾌｨｰﾄﾞ_小","カテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13386","キーコレクト(準一般)_インフィード_ADR_WL_fam_50(準一般）_LP有り","ｲﾝﾌｨｰﾄﾞ_小","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13387","キーコレクト(準一般)_インフィード_IOS_WL_fam_50(準一般）_LP有り","ｲﾝﾌｨｰﾄﾞ_小","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3547 囚われの体育倉庫でクーデレJKとくすぐりH！","13388","IOS_【メンズ/非エロ】囚われの体育倉庫でクーデレJKとくすぐりH！  _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3549 メイドと恋する魔法の時間 ","13392","メイドと恋する魔法の時間 _準一般_300*250_IOS_動画スクロール","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3549 メイドと恋する魔法の時間 ","13393","メイドと恋する魔法の時間_準一般_300*250_ADR_動画スクロール","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3550 ネトラレごろの人妻8","13394","RT_【準一般】ネトラレごろの人妻8_ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3550 ネトラレごろの人妻8","13395","RT_【準一般】ネトラレごろの人妻8_ADR_商品詳細","ﾚｸﾀﾝｸﾞﾙ","リカテ",0,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3550 ネトラレごろの人妻8","13396","RT_【準一般】ネトラレごろの人妻8_IOS_商品詳細","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3550 ネトラレごろの人妻8","13397","RT_【準一般】ネトラレごろの人妻8_IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3551 性活協同クラブー人妻たちの貪欲××漁りサークルー4","13398","RT_【準一般】性活協同クラブー人妻たちの貪欲××漁りサークルー4 _ADR_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3551 性活協同クラブー人妻たちの貪欲××漁りサークルー4","13399","RT_【準一般】性活協同クラブー人妻たちの貪欲××漁りサークルー4 _ADR_商品詳細","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3551 性活協同クラブー人妻たちの貪欲××漁りサークルー4","13400","RT_【準一般】性活協同クラブー人妻たちの貪欲××漁りサークルー4 _IOS_商品詳細","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3551 性活協同クラブー人妻たちの貪欲××漁りサークルー4","13401","RT_【準一般】性活協同クラブー人妻たちの貪欲××漁りサークルー4 _IOS_会員登録完了","ﾚｸﾀﾝｸﾞﾙ","リカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3534 妖狐さんはコンと鳴く","13410","[SP]妖狐さんはコンと鳴く_動画スクロール_iOS_WL top","ﾚｸﾀﾝｸﾞﾙ","カテ",8,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3534 妖狐さんはコンと鳴く","13411","[SP]妖狐さんはコンと鳴く_動画スクロール_ADR_WL top","ﾚｸﾀﾝｸﾞﾙ","カテ",11,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3552 りあ☆こい","13412","[SP]りあ☆こい_動画スクロール_iOS_WL","ﾚｸﾀﾝｸﾞﾙ","カテ",3,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3552 りあ☆こい","13413","[SP]りあ☆こい_動画スクロール_ADR_WL","ﾚｸﾀﾝｸﾞﾙ","カテ",3,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13416","[準一般]Plusmate_レクタングル_iOS_折り返し[fam_32]","ﾚｸﾀﾝｸﾞﾙ","",7,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13417","[準一般]Plusmate_レクタングル_And_折り返し[fam_32]","ﾚｸﾀﾝｸﾞﾙ","",10,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13418","[準一般]Plusmate_動画スクロール_iOS_折り返し[fam_32]","ﾚｸﾀﾝｸﾞﾙ","カテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13419","[準一般]Plusmate_動画スクロール_And_折り返し[fam_32]","ﾚｸﾀﾝｸﾞﾙ","カテ",7,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13420","[準一般]Plusmate_インフィード小_iOS_強_折り返し[fam_32]","ｲﾝﾌｨｰﾄﾞ_小","",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13421","[準一般]Plusmate_インフィード小_And_強_折り返し[fam_32]","ｲﾝﾌｨｰﾄﾞ_小","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13422","[準一般]Plusmate_インフィード小_And_弱_折り返し[fam_32]","ｲﾝﾌｨｰﾄﾞ_小","",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1530 Plusmate","13423","[準一般]Plusmate_インフィード小_iOS_弱_折り返し[fam_32]","ｲﾝﾌｨｰﾄﾞ_小","",7,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3555 【青年/一般面】小悪魔継母(コアクマママハハ)～あの人、嫌い～","13424","IOS_【青年/一般面】小悪魔継母(コアクマママハハ)～あの人、嫌い～ _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13425","キーコレクト(準一般))_300*250_ADR_動画スクロール_fam08","ﾚｸﾀﾝｸﾞﾙ","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13426","キーコレクト(準一般)_300*250_IOS_動画スクロール_fam08","ﾚｸﾀﾝｸﾞﾙ","カテ",7,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13427","キーコレクト(準一般))_300*250_PC_動画スクロール_BR_fam08","ﾚｸﾀﾝｸﾞﾙ","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13428","キーコレクト(準一般))_300*250_ADR_動画スクロール_fam08_RT","ﾚｸﾀﾝｸﾞﾙ","リカテ",12,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13433","キーコレクト(準一般)300*250_ADR_fam08","ﾚｸﾀﾝｸﾞﾙ","",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3517 キーコレクト(準一般)","13434","キーコレクト(準一般)_300*250_IOS_fam08","ﾚｸﾀﾝｸﾞﾙ","",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2100 にじげんカノジョ_準一般","13442","【新】にじげんカノジョ_準一般_300*250_ADR_動画スクロール_fam25_RT","ﾚｸﾀﾝｸﾞﾙ","リカテ",31,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3553 モテる男の心理技術108","13444","[PC/SP][準一般]モテる男の心理技術108_インフィード小","ｲﾝﾌｨｰﾄﾞ_小","カテ",0,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
